wall,cpu,seed,pinned,pumps,paused,state,phase,path,computing,waypoints,clearanceProbes,moving,speed,x,y,z,targetId,targetDist,stillFor,failure
1789507443.368,7929.129,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507443.635,7929.396,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507443.902,7929.663,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507444.168,7929.929,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507444.435,7930.196,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507444.701,7930.462,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507444.967,7930.728,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507445.234,7930.995,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507445.500,7931.261,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507445.768,7931.529,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507446.034,7931.795,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507446.301,7932.063,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507446.568,7932.328,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507446.834,7932.595,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507447.101,7932.863,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507447.367,7933.128,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507447.635,7933.396,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507447.900,7933.661,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507448.167,7933.928,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507448.434,7934.195,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507448.701,7934.462,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507448.967,7934.727,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507449.234,7934.994,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507449.501,7935.262,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507449.767,7935.528,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507450.034,7935.795,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507450.300,7936.061,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507450.568,7936.328,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507450.833,7936.594,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507451.101,7936.861,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507451.367,7937.128,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507451.634,7937.395,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507451.900,7937.661,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507452.167,7937.928,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507452.434,7938.194,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507452.701,7938.461,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507452.968,7938.729,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507453.233,7938.994,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507453.500,7939.261,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507453.768,7939.529,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507454.034,7939.795,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507454.300,7940.061,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507454.567,7940.328,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507454.834,7940.595,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507455.101,7940.862,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507455.368,7941.128,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507455.634,7941.395,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507455.900,7941.661,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507456.166,7941.927,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507456.433,7942.194,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507456.701,7942.461,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507456.967,7942.728,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507457.234,7942.994,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507457.501,7943.262,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507457.767,7943.528,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507458.034,7943.795,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507458.301,7944.062,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507458.567,7944.328,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507458.833,7944.594,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507459.100,7944.861,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507459.367,7945.128,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507459.634,7945.395,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507459.900,7945.661,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507460.167,7945.928,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507460.434,7946.195,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507460.697,7946.458,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507460.951,7946.711,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507461.217,7946.978,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507461.484,7947.244,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507461.750,7947.511,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507462.017,7947.778,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507462.284,7948.045,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507462.550,7948.310,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507462.817,7948.578,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507463.083,7948.844,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507463.351,7949.112,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507463.618,7949.379,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507463.885,7949.646,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507464.151,7949.911,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507464.417,7950.177,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507464.684,7950.445,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507464.950,7950.711,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507465.217,7950.978,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507465.484,7951.246,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507465.750,7951.510,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507466.017,7951.778,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507466.283,7952.045,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507466.550,7952.311,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507466.823,7952.583,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507467.085,7952.846,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507467.350,7953.111,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507467.616,7953.377,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507467.884,7953.645,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507468.150,7953.911,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507468.417,7954.178,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507468.684,7954.445,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507468.950,7954.711,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507469.218,7954.979,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507469.484,7955.244,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507469.750,7955.511,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507470.016,7955.777,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507470.285,7956.046,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507470.549,7956.311,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507470.817,7956.578,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507471.084,7956.845,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507471.349,7957.110,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507471.617,7957.378,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507471.883,7957.644,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507472.149,7957.910,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507472.417,7958.178,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507472.683,7958.444,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507472.951,7958.712,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507473.216,7958.977,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507473.483,7959.244,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507473.749,7959.510,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507474.017,7959.778,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507474.282,7960.043,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507474.550,7960.311,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507474.816,7960.577,0.000,nil,0.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507475.117,7960.879,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507475.388,7961.149,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507475.649,7961.410,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507475.934,7961.695,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507476.259,7962.020,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507476.607,7962.368,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507476.890,7962.650,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507477.149,7962.910,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507477.417,7963.178,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507477.683,7963.444,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507477.949,7963.710,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507478.216,7963.977,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507478.483,7964.244,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507478.750,7964.511,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507479.016,7964.777,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507479.285,7965.045,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507479.550,7965.311,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507479.817,7965.578,0.000,nil,1.000,false,DORMANT,DORMANT,IDLE,false,0.000,0.000,false,0.000,0.000,0.000,0.000,0.000,-1.000,0.000,
1789507480.126,7965.887,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,0.000,0.000,false,0.000,-459.789,4.880,-396.218,40920547.000,144.936,0.000,
1789507480.468,7966.229,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,0.000,0.000,false,0.000,-459.789,4.880,-396.218,40920547.000,144.936,0.000,
1789507480.782,7966.543,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,0.000,0.000,false,0.000,-459.789,4.880,-396.218,40920547.000,144.936,0.314,
1789507481.059,7966.820,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,0.000,0.000,false,0.000,-459.789,4.880,-396.218,40920547.000,144.936,0.591,
1789507481.330,7967.091,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,0.000,0.000,false,0.000,-459.789,4.880,-396.218,40920547.000,144.936,0.862,
1789507481.590,7967.351,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-460.206,4.880,-395.388,40920547.000,144.657,0.000,
1789507481.858,7967.620,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,9.999,-461.420,4.880,-392.973,40920547.000,143.877,0.000,
1789507482.116,7967.877,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-462.578,4.880,-390.670,40920547.000,143.177,0.000,
1789507482.377,7968.138,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-463.746,4.880,-388.346,40920547.000,142.514,0.000,
1789507482.643,7968.404,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-464.933,4.880,-385.986,40920547.000,141.887,0.000,
1789507482.903,7968.664,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-466.115,4.880,-383.634,40920547.000,141.307,0.000,
1789507483.171,7968.932,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-467.316,4.880,-381.246,40920547.000,140.768,0.000,
1789507483.432,7969.192,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-468.484,4.880,-378.921,40920547.000,140.289,0.000,
1789507483.700,7969.461,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-470.447,4.880,-377.304,40920547.000,138.886,0.000,
1789507483.966,7969.727,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,9.999,-472.878,4.880,-376.164,40920547.000,136.922,0.000,
1789507484.232,7969.993,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-475.273,6.530,-375.040,40920547.000,135.035,0.000,
1789507484.499,7970.260,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-477.681,6.530,-373.911,40920547.000,133.140,0.000,
1789507484.766,7970.527,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-480.317,4.880,-373.494,40920547.000,130.784,0.000,
1789507485.032,7970.793,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-482.981,4.280,-373.419,40920547.000,128.313,0.000,
1789507485.300,7971.060,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-485.636,4.280,-373.364,40920547.000,125.854,0.000,
1789507485.567,7971.328,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.001,-488.310,4.280,-373.321,40920547.000,123.383,0.000,
1789507485.833,7971.594,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-490.980,4.280,-373.316,40920547.000,120.908,0.000,
1789507486.100,7971.861,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,9.999,-493.639,4.280,-373.312,40920547.000,118.453,0.000,
1789507486.366,7972.127,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-496.314,4.280,-373.307,40920547.000,115.991,0.000,
1789507486.632,7972.393,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-498.978,4.280,-373.302,40920547.000,113.550,0.000,
1789507486.899,7972.660,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.001,-501.646,4.280,-373.298,40920547.000,111.115,0.000,
1789507487.165,7972.926,0.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,21.000,0.000,true,10.000,-504.299,4.280,-373.297,40920547.000,108.702,0.000,
